dataset,split,object_id,image,rgb_gt_local_index,gt_class,source_group,native_state,native_correct,teacher_correct,paired,teacher_repair,teacher_potential_harm,cached_anchor_reference,cached_common_valid_region,actual_selected
dronevehicle,val,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/val/01240.jpg::gt:34,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/val/01240.jpg,34,2,unavailable:val,low_confidence,False,True,True,True,False,True,True,
dronevehicle,val,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/val/01240.jpg::gt:35,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/val/01240.jpg,35,0,unavailable:val,low_confidence,False,True,True,True,False,True,True,
dronevehicle,val,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/val/01247.jpg::gt:0,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/val/01247.jpg,0,0,unavailable:val,correct,True,True,True,False,False,True,True,
dronevehicle,val,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/val/01247.jpg::gt:1,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/val/01247.jpg,1,0,unavailable:val,correct,True,True,True,False,False,True,True,
dronevehicle,val,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/val/01247.jpg::gt:2,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/val/01247.jpg,2,0,unavailable:val,correct,True,True,True,False,False,True,True,
dronevehicle,val,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/val/01247.jpg::gt:3,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/val/01247.jpg,3,0,unavailable:val,correct,True,True,True,False,False,True,True,
dronevehicle,val,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/val/01247.jpg::gt:4,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/val/01247.jpg,4,0,unavailable:val,correct,True,True,True,False,False,True,True,
dronevehicle,val,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/val/01247.jpg::gt:5,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/val/01247.jpg,5,0,unavailable:val,correct,True,True,True,False,False,True,True,
dronevehicle,val,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/val/01247.jpg::gt:6,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/val/01247.jpg,6,0,unavailable:val,correct,True,True,True,False,False,True,True,
dronevehicle,val,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/val/01247.jpg::gt:7,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/val/01247.jpg,7,0,unavailable:val,correct,True,True,True,False,False,True,True,
dronevehicle,val,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/val/01247.jpg::gt:8,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/val/01247.jpg,8,0,unavailable:val,correct,True,True,True,False,False,True,True,
dronevehicle,val,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/val/01247.jpg::gt:9,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/val/01247.jpg,9,0,unavailable:val,low_confidence,False,False,True,False,False,True,True,
dronevehicle,val,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/val/01247.jpg::gt:10,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/val/01247.jpg,10,0,unavailable:val,correct,True,True,True,False,False,True,True,
dronevehicle,val,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/val/01247.jpg::gt:11,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/val/01247.jpg,11,0,unavailable:val,correct,True,True,True,False,False,True,True,
dronevehicle,val,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/val/01247.jpg::gt:12,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/val/01247.jpg,12,4,unavailable:val,class_only,False,False,True,False,False,True,True,
dronevehicle,val,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/val/01247.jpg::gt:13,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/val/01247.jpg,13,4,unavailable:val,class_only,False,False,True,False,False,True,True,
dronevehicle,val,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/val/01247.jpg::gt:14,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/val/01247.jpg,14,4,unavailable:val,class_only,False,False,True,False,False,True,True,
dronevehicle,val,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/val/01247.jpg::gt:15,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/val/01247.jpg,15,0,unavailable:val,correct,True,False,True,False,True,True,True,
dronevehicle,val,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/val/01247.jpg::gt:16,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/val/01247.jpg,16,0,unavailable:val,correct,True,True,True,False,False,True,True,
dronevehicle,val,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/val/01247.jpg::gt:17,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/val/01247.jpg,17,0,unavailable:val,correct,True,True,True,False,False,True,True,
dronevehicle,val,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/val/01247.jpg::gt:18,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/val/01247.jpg,18,0,unavailable:val,correct,True,True,True,False,False,True,True,
dronevehicle,val,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/val/01247.jpg::gt:19,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/val/01247.jpg,19,0,unavailable:val,correct,True,True,True,False,False,True,True,
dronevehicle,val,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/val/01247.jpg::gt:20,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/val/01247.jpg,20,0,unavailable:val,correct,True,True,True,False,False,True,True,
dronevehicle,val,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/val/01247.jpg::gt:21,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/val/01247.jpg,21,0,unavailable:val,correct,True,True,True,False,False,True,True,
dronevehicle,val,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/val/01247.jpg::gt:22,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/val/01247.jpg,22,0,unavailable:val,correct,True,True,True,False,False,True,True,
dronevehicle,val,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/val/01247.jpg::gt:23,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/val/01247.jpg,23,0,unavailable:val,correct,True,True,True,False,False,True,True,
dronevehicle,val,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/val/01247.jpg::gt:24,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/val/01247.jpg,24,0,unavailable:val,correct,True,True,True,False,False,True,True,
dronevehicle,val,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/val/01247.jpg::gt:25,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/val/01247.jpg,25,0,unavailable:val,correct,True,True,True,False,False,True,True,
dronevehicle,val,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/val/01247.jpg::gt:26,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/val/01247.jpg,26,0,unavailable:val,correct,True,True,True,False,False,True,True,
dronevehicle,val,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/val/01247.jpg::gt:27,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/val/01247.jpg,27,0,unavailable:val,no_candidate,False,True,True,True,False,False,True,
dronevehicle,val,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/val/01247.jpg::gt:28,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/val/01247.jpg,28,0,unavailable:val,correct,True,True,True,False,False,True,True,
dronevehicle,val,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/val/01247.jpg::gt:29,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/val/01247.jpg,29,0,unavailable:val,low_confidence,False,True,True,True,False,True,True,
dronevehicle,val,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/val/01247.jpg::gt:30,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/val/01247.jpg,30,0,unavailable:val,correct,True,True,True,False,False,True,True,
dronevehicle,val,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/val/01247.jpg::gt:31,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/val/01247.jpg,31,0,unavailable:val,correct,True,True,True,False,False,True,True,
dronevehicle,val,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/val/01247.jpg::gt:32,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/val/01247.jpg,32,4,unavailable:val,low_confidence,False,False,True,False,False,True,True,
dronevehicle,val,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/val/01247.jpg::gt:33,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/val/01247.jpg,33,0,unavailable:val,low_confidence,False,False,True,False,False,True,True,
dronevehicle,val,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/val/01247.jpg::gt:34,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/val/01247.jpg,34,0,unavailable:val,correct,True,True,True,False,False,True,True,
dronevehicle,val,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/val/01247.jpg::gt:35,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/val/01247.jpg,35,0,unavailable:val,low_confidence,False,True,True,True,False,True,True,
dronevehicle,val,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/val/01247.jpg::gt:36,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/val/01247.jpg,36,0,unavailable:val,low_confidence,False,True,True,True,False,True,True,
dronevehicle,val,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/val/01247.jpg::gt:37,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/val/01247.jpg,37,0,unavailable:val,low_confidence,False,True,True,True,False,True,True,
dronevehicle,val,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/val/01247.jpg::gt:38,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/val/01247.jpg,38,0,unavailable:val,class_only,False,False,True,False,False,True,True,
dronevehicle,val,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/val/01247.jpg::gt:39,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/val/01247.jpg,39,0,unavailable:val,correct,True,True,True,False,False,True,True,
dronevehicle,val,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/val/01247.jpg::gt:40,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/val/01247.jpg,40,0,unavailable:val,correct,True,True,True,False,False,True,True,
dronevehicle,val,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/val/01247.jpg::gt:41,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/val/01247.jpg,41,0,unavailable:val,correct,True,True,True,False,False,True,True,
dronevehicle,val,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/val/01247.jpg::gt:42,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/val/01247.jpg,42,0,unavailable:val,correct,True,True,True,False,False,True,True,
dronevehicle,val,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/val/01247.jpg::gt:43,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/val/01247.jpg,43,0,unavailable:val,correct,True,False,False,False,False,True,True,
dronevehicle,val,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/val/01255.jpg::gt:0,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/val/01255.jpg,0,0,unavailable:val,no_candidate,False,True,True,True,False,False,True,
dronevehicle,val,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/val/01255.jpg::gt:1,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/val/01255.jpg,1,0,unavailable:val,correct,True,True,True,False,False,True,True,
dronevehicle,val,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/val/01255.jpg::gt:2,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/val/01255.jpg,2,0,unavailable:val,correct,True,True,True,False,False,True,True,
dronevehicle,val,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/val/01255.jpg::gt:3,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/val/01255.jpg,3,0,unavailable:val,correct,True,True,True,False,False,True,True,
dronevehicle,val,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/val/01255.jpg::gt:4,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/val/01255.jpg,4,0,unavailable:val,correct,True,True,True,False,False,True,True,
dronevehicle,val,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/val/01255.jpg::gt:5,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/val/01255.jpg,5,0,unavailable:val,low_confidence,False,True,True,True,False,True,True,
dronevehicle,val,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/val/01255.jpg::gt:6,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/val/01255.jpg,6,0,unavailable:val,no_candidate,False,True,True,True,False,False,True,
dronevehicle,val,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/val/01262.jpg::gt:0,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/val/01262.jpg,0,0,unavailable:val,correct,True,True,True,False,False,True,True,
dronevehicle,val,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/val/01262.jpg::gt:1,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/val/01262.jpg,1,0,unavailable:val,correct,True,True,True,False,False,True,True,
dronevehicle,val,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/val/01262.jpg::gt:2,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/val/01262.jpg,2,0,unavailable:val,correct,True,True,True,False,False,True,True,
dronevehicle,val,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/val/01262.jpg::gt:3,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/val/01262.jpg,3,0,unavailable:val,correct,True,True,True,False,False,True,True,
dronevehicle,val,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/val/01262.jpg::gt:4,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/val/01262.jpg,4,0,unavailable:val,low_confidence,False,True,True,True,False,True,True,
dronevehicle,val,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/val/01262.jpg::gt:5,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/val/01262.jpg,5,0,unavailable:val,correct,True,True,True,False,False,True,True,
dronevehicle,val,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/val/01262.jpg::gt:6,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/val/01262.jpg,6,0,unavailable:val,correct,True,True,True,False,False,True,True,
dronevehicle,val,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/val/01262.jpg::gt:7,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/val/01262.jpg,7,0,unavailable:val,correct,True,True,True,False,False,True,True,
dronevehicle,val,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/val/01262.jpg::gt:8,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/val/01262.jpg,8,0,unavailable:val,correct,True,True,True,False,False,True,True,
dronevehicle,val,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/val/01262.jpg::gt:9,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/val/01262.jpg,9,0,unavailable:val,correct,True,False,True,False,True,True,True,
dronevehicle,val,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/val/01262.jpg::gt:10,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/val/01262.jpg,10,0,unavailable:val,correct,True,True,True,False,False,True,True,
dronevehicle,val,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/val/01262.jpg::gt:11,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/val/01262.jpg,11,0,unavailable:val,correct,True,False,True,False,True,True,True,
dronevehicle,val,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/val/01262.jpg::gt:12,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/val/01262.jpg,12,0,unavailable:val,correct,True,True,True,False,False,True,True,
dronevehicle,val,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/val/01262.jpg::gt:13,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/val/01262.jpg,13,0,unavailable:val,correct,True,True,True,False,False,True,True,
dronevehicle,val,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/val/01262.jpg::gt:14,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/val/01262.jpg,14,0,unavailable:val,correct,True,True,True,False,False,True,True,
dronevehicle,val,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/val/01262.jpg::gt:15,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/val/01262.jpg,15,0,unavailable:val,correct,True,True,True,False,False,True,True,
dronevehicle,val,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/val/01262.jpg::gt:16,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/val/01262.jpg,16,0,unavailable:val,low_confidence,False,False,True,False,False,True,True,
dronevehicle,val,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/val/01262.jpg::gt:17,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/val/01262.jpg,17,0,unavailable:val,correct,True,True,True,False,False,True,True,
dronevehicle,val,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/val/01262.jpg::gt:18,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/val/01262.jpg,18,0,unavailable:val,correct,True,True,True,False,False,True,True,
dronevehicle,val,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/val/01262.jpg::gt:19,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/val/01262.jpg,19,0,unavailable:val,correct,True,True,True,False,False,True,True,
dronevehicle,val,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/val/01262.jpg::gt:20,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/val/01262.jpg,20,0,unavailable:val,correct,True,False,True,False,True,True,True,
dronevehicle,val,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/val/01262.jpg::gt:21,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/val/01262.jpg,21,0,unavailable:val,correct,True,True,True,False,False,True,True,
dronevehicle,val,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/val/01262.jpg::gt:22,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/val/01262.jpg,22,0,unavailable:val,correct,True,True,True,False,False,True,True,
dronevehicle,val,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/val/01262.jpg::gt:23,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/val/01262.jpg,23,0,unavailable:val,correct,True,True,True,False,False,True,True,
dronevehicle,val,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/val/01262.jpg::gt:24,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/val/01262.jpg,24,0,unavailable:val,low_confidence,False,False,True,False,False,True,True,
dronevehicle,val,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/val/01262.jpg::gt:25,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/val/01262.jpg,25,0,unavailable:val,correct,True,True,True,False,False,True,True,
dronevehicle,val,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/val/01262.jpg::gt:26,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/val/01262.jpg,26,0,unavailable:val,correct,True,True,True,False,False,True,True,
