stem	sequence_prefix	visible	infrared	annotation
140152	14	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/140152.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/140152.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/140152.xml
140153	14	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/140153.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/140153.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/140153.xml
140154	14	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/140154.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/140154.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/140154.xml
140155	14	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/140155.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/140155.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/140155.xml
140156	14	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/140156.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/140156.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/140156.xml
140157	14	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/140157.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/140157.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/140157.xml
140158	14	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/140158.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/140158.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/140158.xml
140159	14	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/140159.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/140159.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/140159.xml
140160	14	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/140160.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/140160.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/140160.xml
140161	14	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/140161.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/140161.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/140161.xml
140162	14	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/140162.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/140162.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/140162.xml
140163	14	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/140163.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/140163.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/140163.xml
140164	14	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/140164.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/140164.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/140164.xml
140165	14	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/140165.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/140165.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/140165.xml
140166	14	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/140166.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/140166.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/140166.xml
140167	14	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/140167.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/140167.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/140167.xml
140168	14	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/140168.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/140168.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/140168.xml
140169	14	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/140169.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/140169.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/140169.xml
140170	14	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/140170.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/140170.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/140170.xml
140171	14	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/140171.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/140171.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/140171.xml
140172	14	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/140172.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/140172.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/140172.xml
140173	14	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/140173.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/140173.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/140173.xml
140174	14	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/140174.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/140174.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/140174.xml
140175	14	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/140175.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/140175.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/140175.xml
140176	14	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/140176.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/140176.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/140176.xml
140177	14	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/140177.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/140177.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/140177.xml
140178	14	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/140178.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/140178.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/140178.xml
140179	14	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/140179.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/140179.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/140179.xml
140180	14	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/140180.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/140180.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/140180.xml
140181	14	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/140181.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/140181.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/140181.xml
140182	14	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/140182.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/140182.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/140182.xml
140183	14	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/140183.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/140183.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/140183.xml
140184	14	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/140184.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/140184.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/140184.xml
140185	14	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/140185.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/140185.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/140185.xml
140186	14	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/140186.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/140186.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/140186.xml
140187	14	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/140187.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/140187.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/140187.xml
140188	14	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/140188.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/140188.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/140188.xml
140189	14	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/140189.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/140189.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/140189.xml
140190	14	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/140190.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/140190.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/140190.xml
140191	14	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/140191.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/140191.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/140191.xml
140192	14	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/140192.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/140192.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/140192.xml
140193	14	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/140193.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/140193.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/140193.xml
140194	14	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/140194.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/140194.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/140194.xml
140195	14	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/140195.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/140195.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/140195.xml
140196	14	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/140196.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/140196.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/140196.xml
140197	14	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/140197.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/140197.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/140197.xml
140198	14	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/140198.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/140198.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/140198.xml
140199	14	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/140199.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/140199.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/140199.xml
140200	14	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/140200.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/140200.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/140200.xml
140201	14	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/140201.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/140201.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/140201.xml
140202	14	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/140202.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/140202.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/140202.xml
140203	14	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/140203.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/140203.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/140203.xml
140204	14	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/140204.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/140204.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/140204.xml
140205	14	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/140205.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/140205.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/140205.xml
140206	14	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/140206.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/140206.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/140206.xml
140207	14	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/140207.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/140207.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/140207.xml
140208	14	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/140208.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/140208.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/140208.xml
140209	14	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/140209.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/140209.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/140209.xml
140210	14	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/140210.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/140210.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/140210.xml
140211	14	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/140211.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/140211.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/140211.xml
140212	14	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/140212.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/140212.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/140212.xml
140213	14	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/140213.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/140213.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/140213.xml
140214	14	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/140214.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/140214.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/140214.xml
140215	14	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/140215.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/140215.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/140215.xml
140216	14	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/140216.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/140216.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/140216.xml
140217	14	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/140217.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/140217.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/140217.xml
140218	14	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/140218.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/140218.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/140218.xml
140219	14	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/140219.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/140219.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/140219.xml
140220	14	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/140220.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/140220.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/140220.xml
140221	14	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/140221.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/140221.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/140221.xml
140222	14	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/140222.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/140222.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/140222.xml
140223	14	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/140223.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/140223.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/140223.xml
140224	14	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/140224.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/140224.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/140224.xml
140225	14	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/140225.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/140225.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/140225.xml
140226	14	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/140226.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/140226.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/140226.xml
140227	14	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/140227.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/140227.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/140227.xml
140228	14	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/140228.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/140228.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/140228.xml
140229	14	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/140229.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/140229.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/140229.xml
140230	14	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/140230.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/140230.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/140230.xml
140231	14	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/140231.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/140231.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/140231.xml
140232	14	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/140232.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/140232.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/140232.xml
140233	14	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/140233.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/140233.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/140233.xml
140234	14	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/140234.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/140234.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/140234.xml
140235	14	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/140235.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/140235.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/140235.xml
140236	14	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/140236.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/140236.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/140236.xml
140237	14	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/140237.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/140237.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/140237.xml
140238	14	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/140238.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/140238.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/140238.xml
140239	14	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/140239.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/140239.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/140239.xml
140240	14	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/140240.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/140240.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/140240.xml
140241	14	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/140241.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/140241.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/140241.xml
